additions,deletions,file,sha,timestamp,author
96.0,96.0,backend/src/main/webapp/app/widgets/todo/views/todoView.html,b03fcc9f,2014-03-19 22:16:41,Michael
96.0,0.0,backend/src/main/webapp/app/widgets/todo/views/todoView.html,7f9830ee,2014-01-06 18:24:17,Markus
7.0,0.0,backend/src/main/java/at/dropover/scheduling/boundary/DeleteSchedulingUserResponseModel.java,356f24e2,2014-09-24 16:53:06,Michael
1.0,1.0,backend/src/main/java/at/dropover/scheduling/interactor/VoteOption.java,466a1cbe,2014-09-24 16:51:49,Michael
5.0,5.0,backend/src/main/java/at/dropover/scheduling/interactor/VoteOption.java,1ef002f4,2014-02-22 14:11:56,Markus
5.0,0.0,backend/src/main/java/at/dropover/scheduling/interactor/VoteOption.java,c09158d7,2014-02-19 16:44:53,Chris
6.0,0.0,backend/src/main/java/at/dropover/files/boundary/ReportAbuseResponeModel.java,b5dd5695,2014-08-13 15:46:28,Chris
0.0,2.0,mediumTests/src/test/java/at/dropover/files/entity/gateway/s3/S3FileGatewayTest.java,b5dd5695,2014-08-13 15:46:28,Chris
2.0,0.0,mediumTests/src/test/java/at/dropover/files/entity/gateway/s3/S3FileGatewayTest.java,bf50d0fd,2014-04-06 17:34:30,Chris
2.0,0.0,mediumTests/src/test/java/at/dropover/files/entity/gateway/s3/S3FileGatewayTest.java,e5931dad,2014-02-25 17:16:03,Chris
50.0,0.0,mediumTests/src/test/java/at/dropover/files/entity/gateway/s3/S3FileGatewayTest.java,31911a4f,2013-11-21 19:17:54,Chris
89.0,89.0,backend/src/main/webapp/app/eventPage/test/e2e/eventPageE2ETest.js,4057181f,2014-08-04 17:57:31,Markus
89.0,90.0,backend/src/main/webapp/app/eventPage/test/e2e/eventPageE2ETest.js,b03fcc9f,2014-03-19 22:16:41,Michael
90.0,0.0,backend/src/main/webapp/app/eventPage/test/e2e/eventPageE2ETest.js,7f9830ee,2014-01-06 18:24:17,Markus
102.0,102.0,backend/src/main/webapp/app/widgets/comment/test/unit/commentControllerUnitTest.js,4057181f,2014-08-04 17:57:31,Markus
102.0,103.0,backend/src/main/webapp/app/widgets/comment/test/unit/commentControllerUnitTest.js,b03fcc9f,2014-03-19 22:16:41,Michael
103.0,0.0,backend/src/main/webapp/app/widgets/comment/test/unit/commentControllerUnitTest.js,7f9830ee,2014-01-06 18:24:17,Markus
89.0,89.0,backend/src/main/webapp/app/widgets/scheduling/test/e2e/schedulingE2ETest.js,4057181f,2014-08-04 17:57:31,Markus
89.0,90.0,backend/src/main/webapp/app/widgets/scheduling/test/e2e/schedulingE2ETest.js,b03fcc9f,2014-03-19 22:16:41,Michael
91.0,0.0,backend/src/main/webapp/app/widgets/scheduling/test/e2e/schedulingE2ETest.js,7f9830ee,2014-01-06 18:24:17,Markus
10.0,0.0,backend/src/main/java/at/dropover/framework/autoupdate/UpdateScript.java,3335f450,2014-04-06 17:17:19,Chris
10.0,0.0,backend/src/main/java/at/dropover/framework/entity/gateway/exception/InvalidGatewayConfigurationException.java,3335f450,2014-04-06 17:17:19,Chris
6.0,0.0,backend/src/main/resources/configuration/awsdevEmpty.properties,3335f450,2014-04-06 17:17:19,Chris
134.0,0.0,backend/src/test/java/at/dropover/framework/autoupdate/AutoupdateTest.java,3335f450,2014-04-06 17:17:19,Chris
0.0,1.0,backend/src/main/webapp/app/widgets/todo/test/e2e/todoE2ETest.js,b03fcc9f,2014-03-19 22:16:41,Michael
96.0,0.0,backend/src/main/webapp/app/widgets/todo/test/e2e/todoE2ETest.js,7f9830ee,2014-01-06 18:24:17,Markus
7.0,0.0,backend/src/main/java/at/dropover/todo/boundary/DeleteTodoListResponseModel.java,162d4e09,2014-02-24 16:52:26,Chris
7.0,0.0,backend/src/main/java/at/dropover/todo/boundary/DeleteTodoResponseModel.java,162d4e09,2014-02-24 16:52:26,Chris
,,backend/src/main/webapp/app/img/backgrounds/bg_start.jpg,fe5498f6,2014-02-22 16:13:59,Markus
2.0,2.0,backend/src/main/webapp/WEB-INF/web.xml,7d6e13a4,2014-02-22 16:09:25,Markus
1.0,5.0,backend/src/main/webapp/WEB-INF/web.xml,f92e486c,2014-01-06 17:38:27,Markus
11.0,32.0,backend/src/main/webapp/WEB-INF/web.xml,f60ce811,2014-02-22 15:39:17,Chris
65.0,65.0,backend/src/main/webapp/WEB-INF/web.xml,d8beb25e,2013-09-23 09:12:37,Markus
65.0,65.0,backend/src/main/webapp/WEB-INF/web.xml,ad4a6ca0,2013-09-23 09:12:37,Markus
4.0,0.0,backend/src/main/webapp/WEB-INF/web.xml,930fe824,2013-09-05 13:22:59,Chris
32.0,31.0,backend/src/main/webapp/WEB-INF/web.xml,fd6bd6fb,2013-07-25 10:34:24,Markus
59.0,78.0,backend/src/main/webapp/WEB-INF/web.xml,b084bbae,2013-07-25 09:53:06,Markus
5.0,5.0,backend/src/main/webapp/WEB-INF/web.xml,877d4e7e,2013-03-30 21:04:44,Chris
2.0,2.0,backend/src/main/webapp/WEB-INF/web.xml,e61fb75a,2013-03-30 02:20:23,Chris
79.0,108.0,backend/src/main/webapp/WEB-INF/web.xml,e4277dbc,2013-03-29 21:21:48,Chris
5.0,0.0,backend/src/main/webapp/WEB-INF/web.xml,15be1711,2013-03-15 10:45:36,Markus
1.0,1.0,backend/src/main/webapp/WEB-INF/web.xml,610126f6,2013-03-14 23:11:44,Markus
2.0,3.0,backend/src/main/webapp/WEB-INF/web.xml,618b1a2a,2013-03-11 13:18:27,Markus
13.0,0.0,backend/src/main/webapp/WEB-INF/web.xml,e1e9f264,2013-03-11 11:34:18,Markus
27.0,8.0,backend/src/main/webapp/WEB-INF/web.xml,d8f71193,2013-03-10 20:49:59,Markus
0.0,15.0,backend/src/main/webapp/WEB-INF/web.xml,d514658f,2013-03-10 20:10:34,Markus
20.0,10.0,backend/src/main/webapp/WEB-INF/web.xml,a2fd4788,2013-03-06 14:19:29,Markus
8.0,8.0,backend/src/main/webapp/WEB-INF/web.xml,d67fc0d8,2013-03-06 12:22:10,Markus
47.0,5.0,backend/src/main/webapp/WEB-INF/web.xml,053ff0be,2013-03-05 21:01:13,Markus
1.0,1.0,backend/src/main/webapp/WEB-INF/web.xml,5a195eb4,2013-01-30 17:02:00,Chris
34.0,17.0,backend/src/main/webapp/WEB-INF/web.xml,919c6130,2012-11-18 10:46:13,Chris
19.0,7.0,backend/src/main/webapp/WEB-INF/web.xml,2fde4d9b,2012-11-17 21:14:25,Chris
7.0,0.0,backend/src/main/webapp/WEB-INF/web.xml,11b20729,2012-11-17 18:29:34,Chris
21.0,0.0,backend/src/main/webapp/app/general/routes.js,7f9830ee,2014-01-06 18:24:17,Markus
61.0,0.0,backend/src/main/webapp/app/general/test/unit/appUnitTest.js,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/backgrounds/bg_linen_grey.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/commentBubble.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/dropOver_logo_small.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/icons/FB-f-Logo__blue_29.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/icons/calendar.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/icons/comments.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/icons/gplus-32.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/icons/images.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/icons/map.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/icons/note_book_accept.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/icons/twitter-small.png,7f9830ee,2014-01-06 18:24:17,Markus
,,backend/src/main/webapp/app/img/startpageSample.png,7f9830ee,2014-01-06 18:24:17,Markus
301.0,0.0,backend/src/main/webapp/app/libs/Datepicker/bootstrap-datepicker.css,7f9830ee,2014-01-06 18:24:17,Markus
1016.0,0.0,backend/src/main/webapp/app/libs/Datepicker/bootstrap-datepicker.js,7f9830ee,2014-01-06 18:24:17,Markus
2.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/.gitignore,7f9830ee,2014-01-06 18:24:17,Markus
2.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/.hgignore,7f9830ee,2014-01-06 18:24:17,Markus
1.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/.hgtags,7f9830ee,2014-01-06 18:24:17,Markus
4.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/.travis.yml,7f9830ee,2014-01-06 18:24:17,Markus
30.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/CHANGELOG.md,7f9830ee,2014-01-06 18:24:17,Markus
40.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/CONTRIBUTING.md,7f9830ee,2014-01-06 18:24:17,Markus
202.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/LICENSE,7f9830ee,2014-01-06 18:24:17,Markus
429.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/README.md,7f9830ee,2014-01-06 18:24:17,Markus
66.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/build/build.less,7f9830ee,2014-01-06 18:24:17,Markus
69.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/build/build_standalone.less,7f9830ee,2014-01-06 18:24:17,Markus
9.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/component.json,7f9830ee,2014-01-06 18:24:17,Markus
301.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/css/datepicker.css,7f9830ee,2014-01-06 18:24:17,Markus
1016.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/bootstrap-datepicker.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.bg.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.ca.js,7f9830ee,2014-01-06 18:24:17,Markus
15.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.cs.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.da.js,7f9830ee,2014-01-06 18:24:17,Markus
16.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.de.js,7f9830ee,2014-01-06 18:24:17,Markus
13.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.el.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.es.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.fi.js,7f9830ee,2014-01-06 18:24:17,Markus
16.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.fr.js,7f9830ee,2014-01-06 18:24:17,Markus
15.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.he.js,7f9830ee,2014-01-06 18:24:17,Markus
13.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.hr.js,7f9830ee,2014-01-06 18:24:17,Markus
16.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.hu.js,7f9830ee,2014-01-06 18:24:17,Markus
13.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.id.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.is.js,7f9830ee,2014-01-06 18:24:17,Markus
16.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.it.js,7f9830ee,2014-01-06 18:24:17,Markus
15.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.ja.js,7f9830ee,2014-01-06 18:24:17,Markus
13.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.kr.js,7f9830ee,2014-01-06 18:24:17,Markus
16.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.lt.js,7f9830ee,2014-01-06 18:24:17,Markus
16.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.lv.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.ms.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.nb.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.nl.js,7f9830ee,2014-01-06 18:24:17,Markus
15.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.pl.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.pt-BR.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.pt.js,7f9830ee,2014-01-06 18:24:17,Markus
15.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.ro.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.rs-latin.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.rs.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.ru.js,7f9830ee,2014-01-06 18:24:17,Markus
15.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.sk.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.sl.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.sv.js,7f9830ee,2014-01-06 18:24:17,Markus
15.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.sw.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.th.js,7f9830ee,2014-01-06 18:24:17,Markus
15.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.tr.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.uk.js,7f9830ee,2014-01-06 18:24:17,Markus
14.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.zh-CN.js,7f9830ee,2014-01-06 18:24:17,Markus
13.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/js/locales/bootstrap-datepicker.zh-TW.js,7f9830ee,2014-01-06 18:24:17,Markus
180.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/less/datepicker.less,7f9830ee,2014-01-06 18:24:17,Markus
55.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/README.md,7f9830ee,2014-01-06 18:24:17,Markus
26.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/_coverage.html,7f9830ee,2014-01-06 18:24:17,Markus
48.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/assets/coverage.js,7f9830ee,2014-01-06 18:24:17,Markus
4.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/assets/jquery-1.7.1.min.js,7f9830ee,2014-01-06 18:24:17,Markus
26.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/assets/mock.js,7f9830ee,2014-01-06 18:24:17,Markus
29.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/assets/qunit-logging.js,7f9830ee,2014-01-06 18:24:17,Markus
235.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/assets/qunit.css,7f9830ee,2014-01-06 18:24:17,Markus
1669.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/assets/qunit.js,7f9830ee,2014-01-06 18:24:17,Markus
21.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/assets/utils.js,7f9830ee,2014-01-06 18:24:17,Markus
157.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/run-qunit.js,7f9830ee,2014-01-06 18:24:17,Markus
48.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/calendar-weeks.js,7f9830ee,2014-01-06 18:24:17,Markus
177.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/component.js,7f9830ee,2014-01-06 18:24:17,Markus
80.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/events.js,7f9830ee,2014-01-06 18:24:17,Markus
226.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/formats.js,7f9830ee,2014-01-06 18:24:17,Markus
28.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/inline.js,7f9830ee,2014-01-06 18:24:17,Markus
86.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/keyboard_navigation/2011.js,7f9830ee,2014-01-06 18:24:17,Markus
410.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/keyboard_navigation/2012.js,7f9830ee,2014-01-06 18:24:17,Markus
26.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/keyboard_navigation/all.js,7f9830ee,2014-01-06 18:24:17,Markus
66.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/mouse_navigation/2011.js,7f9830ee,2014-01-06 18:24:17,Markus
251.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/mouse_navigation/2012.js,7f9830ee,2014-01-06 18:24:17,Markus
33.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/mouse_navigation/all.js,7f9830ee,2014-01-06 18:24:17,Markus
285.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/suites/options.js,7f9830ee,2014-01-06 18:24:17,Markus
47.0,0.0,backend/src/main/webapp/app/libs/Datepicker/eternicode-bootstrap-datepicker/tests/tests.html,7f9830ee,2014-01-06 18:24:17,Markus
189.0,0.0,backend/src/main/webapp/app/libs/jasmine-jstd-adapter/JasmineAdapter.js,7f9830ee,2014-01-06 18:24:17,Markus
23.0,0.0,backend/src/main/webapp/app/libs/jasmine-jstd-adapter/MIT.LICENSE,7f9830ee,2014-01-06 18:24:17,Markus
1.0,0.0,backend/src/main/webapp/app/libs/jasmine-jstd-adapter/version.txt,7f9830ee,2014-01-06 18:24:17,Markus
20.0,0.0,backend/src/main/webapp/app/libs/jasmine/MIT.LICENSE,7f9830ee,2014-01-06 18:24:17,Markus
616.0,0.0,backend/src/main/webapp/app/libs/jasmine/jasmine-html.js,7f9830ee,2014-01-06 18:24:17,Markus
81.0,0.0,backend/src/main/webapp/app/libs/jasmine/jasmine.css,7f9830ee,2014-01-06 18:24:17,Markus
2529.0,0.0,backend/src/main/webapp/app/libs/jasmine/jasmine.js,7f9830ee,2014-01-06 18:24:17,Markus
478.0,0.0,backend/src/main/webapp/app/libs/jasmine/json2.js,7f9830ee,2014-01-06 18:24:17,Markus
1.0,0.0,backend/src/main/webapp/app/libs/jasmine/version.txt,7f9830ee,2014-01-06 18:24:17,Markus
59.0,0.0,backend/src/main/webapp/app/startPage/test/unit/startControllerUnitTest.js,7f9830ee,2014-01-06 18:24:17,Markus
9.0,9.0,backend/src/main/java/at/dropover/site/boundary/LocationData.java,1ef002f4,2014-02-22 14:11:56,Markus
9.0,0.0,backend/src/main/java/at/dropover/site/boundary/LocationData.java,84340c09,2014-01-02 19:04:04,Chris
1.0,0.0,backend/src/main/resources/at/dropover/resources_de.properties,846f074a,2014-02-22 11:56:34,Chris
5.0,1.0,backend/src/main/resources/at/dropover/resources_de.properties,c490b32e,2013-11-17 20:03:26,Chris
39.0,40.0,backend/src/main/resources/at/dropover/resources_de.properties,959e9fbf,2013-11-14 13:40:31,Markus
16.0,16.0,backend/src/main/resources/at/dropover/resources_de.properties,d8beb25e,2013-09-23 09:12:37,Markus
16.0,16.0,backend/src/main/resources/at/dropover/resources_de.properties,ad4a6ca0,2013-09-23 09:12:37,Markus
24.0,0.0,backend/src/main/resources/at/dropover/resources_de.properties,857a5d65,2013-08-14 15:27:42,Chris
2.0,2.0,backend/src/main/resources/at/dropover/resources_de.properties,9ea16856,2013-03-30 00:29:17,Chris
15.0,15.0,backend/src/main/resources/at/dropover/resources_de.properties,5d6ca1f5,2013-03-30 00:22:18,Markus
12.0,13.0,backend/src/main/resources/at/dropover/resources_de.properties,d589f2f5,2013-03-09 07:11:57,Chris
17.0,0.0,backend/src/main/resources/at/dropover/resources_de.properties,6c135478,2013-03-08 20:12:04,Chris
403.0,0.0,backend/src/test/java/at/dropover/framework/delivery/servlet/HttpServletRequestStub.java,846f074a,2014-02-22 11:56:34,Chris
13.0,1.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,c1cbf1c4,2014-02-19 17:15:50,Chris
1.0,1.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,c09158d7,2014-02-19 16:44:53,Chris
3.0,4.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,796b1659,2014-02-18 17:22:55,Chris
2.0,2.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,327f3e84,2014-02-18 17:21:54,Chris
6.0,5.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,04bed47e,2013-12-14 17:55:07,Michael
0.0,1.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,93545bd4,2013-12-13 13:33:26,Michael
2.0,52.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,1bbb96f7,2013-12-13 13:31:24,Michael
1.0,1.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,bda003e4,2013-12-13 06:23:52,Michael
1.0,2.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,006b089a,2013-12-05 22:12:32,Michael
137.0,137.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,3e4ae692,2013-09-23 12:14:33,Markus
6.0,1.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,c1a82e88,2013-07-25 16:54:30,Michael
132.0,0.0,backend/src/test/java/at/dropover/scheduling/interactor/GetSchedulingTest.java,a411e732,2013-07-25 08:13:23,Michael
6.0,15.0,backend/src/test/java/at/dropover/scheduling/interactor/VoteForSchedulingDateTest.java,c09158d7,2014-02-19 16:44:53,Chris
2.0,0.0,backend/src/test/java/at/dropover/scheduling/interactor/VoteForSchedulingDateTest.java,9cbaad2b,2014-02-18 17:26:50,Chris
35.0,34.0,backend/src/test/java/at/dropover/scheduling/interactor/VoteForSchedulingDateTest.java,796b1659,2014-02-18 17:22:55,Chris
3.0,3.0,backend/src/test/java/at/dropover/scheduling/interactor/VoteForSchedulingDateTest.java,327f3e84,2014-02-18 17:21:54,Chris
22.0,41.0,backend/src/test/java/at/dropover/scheduling/interactor/VoteForSchedulingDateTest.java,28043634,2014-02-16 19:50:25,Michael
93.0,1.0,backend/src/test/java/at/dropover/scheduling/interactor/VoteForSchedulingDateTest.java,995e36a0,2014-02-15 10:29:01,Michael
109.0,0.0,backend/src/test/java/at/dropover/scheduling/interactor/VoteForSchedulingDateTest.java,f6db1fdb,2014-02-15 09:51:27,Michael
1.0,1.0,backend/src/main/java/at/dropover/creator/entity/Creator.java,796b1659,2014-02-18 17:22:55,Chris
2.0,0.0,backend/src/main/java/at/dropover/creator/entity/Creator.java,5bf5ceb2,2014-01-06 05:08:45,Michael
15.0,0.0,backend/src/main/java/at/dropover/creator/entity/Creator.java,bfb3dcd0,2013-03-29 23:05:29,Chris
1.0,1.0,backend/src/main/java/at/dropover/mail/boundary/SendMailToCreatorRequestModel.java,796b1659,2014-02-18 17:22:55,Chris
4.0,0.0,backend/src/main/java/at/dropover/mail/boundary/SendMailToCreatorRequestModel.java,621af740,2013-11-17 12:43:06,Markus
22.0,22.0,backend/src/main/java/at/dropover/mail/boundary/SendMailToCreatorRequestModel.java,efe52dd4,2013-11-15 12:20:39,Markus
22.0,22.0,backend/src/main/java/at/dropover/mail/boundary/SendMailToCreatorRequestModel.java,1dfb4387,2013-11-15 11:09:11,Markus
22.0,0.0,backend/src/main/java/at/dropover/mail/boundary/SendMailToCreatorRequestModel.java,c3ef990f,2013-08-14 14:43:16,Chris
1.0,1.0,backend/src/main/java/at/dropover/scheduling/boundary/AddSchedulingDateRequestModel.java,796b1659,2014-02-18 17:22:55,Chris
